product_sku;attribute_name;attribute_value
79419890;duree_utilisation_en_heures_obj_0_value;6_h
79419890;couleur_fauteuil_0;Noir / Rouge
79395705;note_environnementale;C
79395705;poids_produit;90 g
79395705;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79395717;hauteur_produi;32 cm
79395717;largeur_produit;29 cm
79395717;note_environnementale;B
79395717;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brepols.html
79395718;hauteur_produi;25 cm
79395718;largeur_produit;22.5 cm
79395718;note_environnementale;B
79395718;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brepols.html
79395719;hauteur_produi;16 cm
79395719;largeur_produit;13.3 cm
79395719;note_environnementale;B
79395719;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brepols.html
79395720;hauteur_produi;27 cm
79395720;largeur_produit;25.5 cm
79395720;note_environnementale;B
79395720;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brepols.html
79395722;hauteur_produi;25 cm
79395722;largeur_produit;22.5 cm
79395722;note_environnementale;B
79395722;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brepols.html
79395732;hauteur_produi;16.1 cm
79395732;largeur_produit;45.4 cm
79395732;note_environnementale;B
79395732;poids_produit;6.82 kg
79395732;profondeur_produit;41 cm
79395732;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79395732;points_forts_0;<ul><li>Economisez du papier et préservez les ressources : utilisez jusqu'à 50 % de papier en moins grâce à l'impression recto-verso automatique.</li><li>Imprimez des documents ou des photos de haute qualité en couleur pour le même prix</li><li>Imprimez des photos éblouissantes et sans bordures, tout cela en qualité professionnelle, mais également des documents nets avec du texte de qualité laser.</li><li>Profitez de la façon la plus simple d'imprimer à partir de votre smartphone ou tablette, avec ou sans routeur ou réseau local sans fil.</li></ul>
79395732;interface_connectivite_0;Wi_Fi
79395732;interface_connectivite_1;USB 2.0
79395732;technologie_impression_0;Jet d'encre
79395732;classe_taille_support_0;A4/Legal
79395732;impression_recto_verso_0;Oui
79395732;type_article_bureau_0;Imprimante / photocopieur / scanner
79395732;type_sortie_impression_0;Couleur
79395733;hauteur_produi;19.3 cm
79395733;largeur_produit;45.2 cm
79395733;note_environnementale;B
79395733;poids_produit;7.67 kg
79395733;profondeur_produit;41 cm
79395733;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79395733;interface_connectivite_0;Wi_Fi
79395733;interface_connectivite_1;USB 2.0
79395733;technologie_impression_0;Jet d'encre
79395733;classe_taille_support_0;A4/Legal
79395733;impression_recto_verso_0;Oui
79395733;type_article_bureau_0;Fax / photocopieur / imprimante / scanner
79395733;type_sortie_impression_0;Couleur
79395733;interface_connectivite_2;NFC
79395733;interface_connectivite_3;LAN
79395733;interface_connectivite_4;Hôte USB
79395734;hauteur_produi;19.3 cm
79395734;largeur_produit;45.4 cm
79395734;note_environnementale;A
79395734;poids_produit;7.67 kg
79395734;profondeur_produit;41 cm
79395734;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79395734;interface_connectivite_0;Wi_Fi
79395734;interface_connectivite_1;USB 2.0
79395734;technologie_impression_0;Jet d'encre
79395734;classe_taille_support_0;A4/Legal
79395734;impression_recto_verso_0;Oui
79395734;type_article_bureau_0;Fax / photocopieur / imprimante / scanner
79395734;type_sortie_impression_0;Couleur
79395734;interface_connectivite_2;NFC
79395734;interface_connectivite_3;LAN
79395735;hauteur_produi;12.79 cm
79395735;largeur_produit;44.52 cm
79395735;note_environnementale;X
79395735;poids_produit;5.49 kg
79395735;profondeur_produit;33.45 cm
79395735;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79395735;interface_connectivite_0;Wi_Fi
79395735;interface_connectivite_1;USB 2.0
79395735;technologie_impression_0;Jet d'encre
79395735;classe_taille_support_0;A4/Legal
79395735;impression_recto_verso_0;Oui
79395735;type_article_bureau_0;Imprimante / photocopieur / scanner
79395735;type_sortie_impression_0;Couleur
79395779;hauteur_produi;3 cm
79395779;largeur_produit;21 cm
79395779;note_environnementale;C
79395779;profondeur_produit;5.5 cm
79395779;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/clairefontaine.html
79395779;type_maroquinerie;Trousse
79396840;note_environnementale;D
79396840;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/x-doria.html
79396840;utilisation_recommandee_maroquinerie_0;Pour téléphone portable
79396840;type_maroquinerie;Coque de protection
79391167;note_environnementale;B
79391167;poids_produit;70 g
79391167;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79391167;points_forts_0;<ul><li>L'intelligence intégrée aux cartouches d'encre HP optimise en continu la qualité et la fiabilité.</li></ul>
79391167;categorie_accessoire_0;Consommables d'impression
79391167;compatibilite_produit_0;DesignJet 111, 510, 510ps
79391167;consommables_inclus_0;Pack de 1
79391167;capacite_conso_0;standard
79391167;couleur_article_0;Jaune
79391167;type_cartouche_0;Marque
79391167;type_consommable_0;Cartouche d'encre
79391167;cartouches_marque;Oui
79391167;cartridge_priority_order;0.0
79391167;contenance_ml_0;28 ml
79393339;hauteur_produi;1.6 cm
79393339;largeur_produit;21.59 cm
79393339;note_environnementale;C
79393339;poids_produit;131.5 g
79393339;profondeur_produit;14.73 cm
79393339;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/lifeproof.html
79393339;utilisation_recommandee_maroquinerie_0;Pour tablette
79393339;type_maroquinerie;Étui étanche
79393339;caracteristiques_maroquinerie_0;<ul><li>Bandoulière amovible</li></ul>
79393342;note_environnementale;C
79393342;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79393342;points_forts_0;<ul><li>Charge votre Smartphone dans votre véhicule</li><li>Conception 100% origine France</li><li>Témoin lumineux bleu de tension électrique</li></ul>
2311;poids_produit;28 g
2311;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/brother.html
2311;points_forts_0;<ul><li>12 mm de large, 8 m de long</li><li>Cassette à ruban de haute qualité Brother originale</li><li>Résultat parfaitement lisible</li></ul>
2311;categorie_accessoire_0;Supports d'impression
2311;technologie_impression_etiquettes_0;Thermique directe
2311;type_supports_etiquettes_0;Bande d'étiquettes
2311;diametre_etiquettes;12 mm
2311;taille_support_etiquettes;Rouleau (1,2 cm x 8 m)
2311;compatibilite_materiel_informatique_0;PC
2311;compatibilite_produit_0;P-Touch PT-55, PT-65, PT-75, PT-80, PT-85, PT-90, PT-BB4, PT-M95
23125;note_environnementale;D
23125;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/gbc.html
23125;categorie_accessoire_0;Consommables de pelliculage
23125;compatibilite_materiel_informatique_0;PC
23125;type_consommable_0;Pochettes plastifiées
23125;epaisseur_supports_0;250 microns
79395948;hauteur_produi;33 cm
79395948;largeur_produit;38 cm
79395948;note_environnementale;C
79395948;profondeur_produit;14 cm
79395948;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bagtrotter.html
79395948;type_maroquinerie;Cartable
79395949;hauteur_produi;33 cm
79395949;largeur_produit;38 cm
79395949;note_environnementale;C
79395949;profondeur_produit;14 cm
79395949;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bagtrotter.html
79395949;type_maroquinerie;Cartable
79395950;note_environnementale;C
79395950;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/monster-high.html
79395950;points_forts_0;<ul><li>Sac à dos Monster High en polyester noir</li><li>2 compartiemnst zippés plus poche avant zippée</li><li>Sangle de portage</li><li>Dos renforcé</li><li>Bretelles matelassées et ajustables</li></ul>
79395950;type_maroquinerie;Sac à dos
79395951;hauteur_produi;42.5 cm
79395951;largeur_produit;31 cm
79395951;note_environnementale;C
79395951;profondeur_produit;16 cm
79395951;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bagtrotter.html
79395951;type_maroquinerie;Cartable
79391203;note_environnementale;B
79391203;poids_produit;2 kg
79391203;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79391203;points_forts_0;<ul><li>HP réduit le coût des cartouches d'origine HP avec une option de haute valeur pour les gros volumes d'impressions.</li><li>Réduisez au maximum les interruptions avec les lots de deux cartouches de toner d'origine HP LaserJet.</li><li>Les cartouches d'impression fiables HP représentent jusqu'à 70 % du système d'imagerie, garantissant des résultats de qualité constante.</li></ul>
79391203;categorie_accessoire_0;Consommables d'impression
79391203;compatibilite_produit_0;LaserJet P2054, P2055, P2056, P2057
79391203;consommables_inclus_0;Pack de 2
79391203;nombre_pages_imprimables_0;6500 pages
79391203;capacite_conso_0;XL
79391203;couleur_article_0;noir x 2
79391203;type_cartouche_0;Marque
79391203;type_consommable_0;Cartouche de toner
79391203;cartouches_marque;Oui
79391203;cartridge_priority_order;0.0
79396860;note_environnementale;D
79396860;poids_produit;90 g
79396860;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79396861;note_environnementale;D
79396861;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79396862;note_environnementale;D
79396862;poids_produit;230 g
79396862;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79395961;hauteur_produi;33 cm
79395961;largeur_produit;35 cm
79395961;note_environnementale;C
79395961;profondeur_produit;14 cm
79395961;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bagtrotter.html
79395961;type_maroquinerie;Cartable
79146586;note_environnementale;B
79146586;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/lexmark.html
79146586;points_forts_0;"<ul><li>100 % neuves</li><li>100 % testées</li><li>100 % garanties</li><li>Cartouche UNIQUEMENT compatible avec les imprimantes Lexmark E320 et E322</li><li>Réduction du coût à la page</li><li>Cartouche monobloc, insertion ""mains propres"" de la cartouche dans l'imprimante</li><li>10 niveaux de densité d'impression permettant de réaliser jusqu'à 50 % d'économies de Toner</li></ul>"
79146586;categorie_accessoire_0;Consommables d'impression
79146586;compatibilite_materiel_informatique_0;PC
79146586;compatibilite_produit_0;Lexmark E320, E322, E322n, E322tn
79146586;consommables_inclus_0;Pack de 1
79146586;nombre_pages_imprimables_0;6000 pages
79146586;capacite_conso_0;standard
79146586;couleur_article_0;Noir
79146586;type_consommable_0;Cartouche de toner
79146586;cartouches_marque;Oui
79146586;cartridge_priority_order;3.0
79394549;note_environnementale;D
79394549;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79396869;note_environnementale;D
79396869;poids_produit;80 g
79396869;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79396869;points_forts_0;<ul><li>MUVIT chargeur secteur filaire (1,2m)</li><li>Micro USB</li></ul>
79396870;note_environnementale;D
79396870;poids_produit;80 g
79396870;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79396870;points_forts_0;<ul><li>MUVIT chargeur secteur filaire (1,2m)</li><li>Micro USB</li></ul>
79396871;hauteur_produi;21.475 cm
79396871;largeur_produit;13.145 cm
79396871;note_environnementale;C
79396871;poids_produit;235 g
79396871;profondeur_produit;1.345 cm
79396871;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/samsung.html
79396871;points_forts_0;<ul><li>Des couleurs et un design premium</li><li>Léger et parfaitement conçu</li><li>3 positions différentes</li><li>Résistant aux chocs et aux rayures</li><li>Allumage automatique de l'écran</li></ul>
79396871;utilisation_recommandee_maroquinerie_0;Pour tablette
79396871;type_maroquinerie;Coque de protection
79396875;hauteur_produi;10.5 cm
79396875;largeur_produit;39 cm
79396875;note_environnementale;C
79396875;poids_produit;1.1 kg
79396875;profondeur_produit;32 cm
79396875;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/urban-factory.html
79396875;points_forts_0;<ul><li>Pochette avant pour rangement divers</li><li>Bandoulière réglable avec fixation en métal</li></ul>
79396875;categorie_accessoire_0;Étuis
79396875;compatibilite_materiel_informatique_0;PC
79396875;materiaux_produit_0;Nylon 600D
79396875;categorie_accessoire_1;Accessoires pour projecteur
79394632;largeur_produit;23 cm
79394632;note_environnementale;D
79394632;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/exacompta.html
79394632;type_maroquinerie;Trousse
79394632;materiau_maroquinerie_0;Polyester 300D
79394633;hauteur_produi;13 cm
79394633;largeur_produit;23 cm
79394633;note_environnementale;D
79394633;poids_produit;55 g
79394633;profondeur_produit;1 cm
79394633;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/exacompta.html
79394633;type_maroquinerie;Trousse
79394633;materiau_maroquinerie_0;Tissu synthétique
79394667;hauteur_produi;12.5 cm
79394667;largeur_produit;23 cm
79394667;note_environnementale;D
79394667;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
79394667;type_maroquinerie;Trousse
79394667;materiau_maroquinerie_0;Cuir, Polyuréthane
79151234;hauteur_produi;1 cm
79151234;largeur_produit;3 cm
79151234;note_environnementale;D
79151234;poids_produit;10 g
79151234;profondeur_produit;30.5 cm
79151234;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/fellowes.html
79151234;points_forts_0;<ul><li>Kit de 3 bandes de coupe</li><li>Format A4</li></ul>
79151234;compatibilite_produit_0;Fellowes Electron A4, Neutron A4, Neutron Plus A4, Proton A4
79151235;note_environnementale;D
79151235;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/fellowes.html
79151235;points_forts_0;<ul><li>Kit de 3 bandes de coupe</li><li>Format A3</li></ul>
79151235;compatibilite_produit_0;Fellowes Electron A3, Proton A3
79425375;note_environnementale;C
79425375;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/clairefontaine.html
79425375;points_forts_0;<ul><li>Bobine papier cadeau grand format, spécialement conçue pour les professionnels de l'emballage et pour les particuliers organisés ! </li><li>Kraft non vergé 100% recyclé. Résistant et naturel, c'est certainement le support le plus tendance du moment ! </li><li>Des designs modernes imprimés sur du kraft brut 70g</li><li>100 % écologique, le papier kraft est aussi solide que design. Il vous permettra d'emballer sans se déchirer, les cadeaux aux bords asymétriques<br></li></ul>
79425375;materiaux_produit_0;Papier kraft
79425375;modele_0;Décorations de Noël
79425375;densite_papier_0;60 g/m2
79425375;type_produit_2_0;Emballage cadeau
79425375;taille_produit_1_0;70 cm x 50 m
79151237;hauteur_produi;20.3 cm
79151237;largeur_produit;8.9 cm
79151237;note_environnementale;C
79151237;profondeur_produit;3.8 cm
79151237;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/fellowes.html
79151237;points_forts_0;<ul><li>Lubrifier les cylindres de coupe de votre destructeur pour augmenter sa durée de vie</li><li>Pour l'entretien des destructeurs coupe croisée et coupe MicroShred (DIN4)</li><li>Lubrifier les cylindres de coupe à chaque vidage de la corbeille ou au minimum 2 fois par mois</li><li>Bouteille de 350ml</li></ul>
79151237;categorie_accessoire_0;Accessoires de destructeur
79151237;compatibilite_materiel_informatique_0;PC
79151238;hauteur_produi;66 cm
79151238;largeur_produit;38.1 cm
79151238;profondeur_produit;22.8 cm
